steamid,appid,playtime_forever
76561199386513701,753660,15
76561199386513701,791470,181
76561199386513701,837880,403
76561199386513701,850320,171
76561199386513701,851810,38
76561199386513701,866140,693
76561199386513701,892970,4153
76561199386513701,960980,452
76561199386513701,969760,261
76561199386513701,976700,95
76561199386513701,982220,15
76561199386513701,1058200,25
76561199386513701,1093170,7
76561199386513701,1099220,212
76561199386513701,1119980,1012
76561199386513701,1121590,59
76561199386513701,1162280,170
76561199386513701,1169040,1048
76561199386513701,1195360,564
76561199386513701,1196090,799
76561199386513701,1213700,545
76561199386513701,1274570,2102
76561199386513701,1284190,2459
76561199386513701,1361320,247
76561199386513701,1363770,32
76561199386513701,1369320,14857
76561199386513701,1369340,108
76561199386513701,1406690,397
76561199386513701,1429740,43
76561199386513701,1435790,226
76561199386513701,1478220,175
76561199386513701,1485870,25
76561199386513701,1515210,169
76561199386513701,1562430,1109
76561199386513701,1568590,163
76561199386513701,1577120,1316
76561199386513701,1577250,1473
76561199386513701,1604030,6394
76561199386513701,1622910,803
76561199386513701,1623730,363
76561199386513701,1642220,64
76561199386513701,1659210,170
76561199386513701,1676910,262
76561199386513701,1722520,453
76561199386513701,1725640,143
76561199386513701,1733060,34
76561199386513701,1738610,66
76561199386513701,1801110,505
76561199386513701,1856030,676
76561199386513701,1878910,32
76561199386513701,1882190,558
76561199386513701,1961300,126
76561199386513701,1961520,378
76561199386513701,1966720,1724
76561199386513701,1969080,96
76561199386513701,1972710,25
76561199386513701,1982340,200
76561199386513701,2070550,104
76561199386513701,2084050,102
76561199386513701,2084930,35
76561199386513701,2098350,86
76561199386513701,2149010,6
76561199386513701,2165030,59
76561199386513701,2179170,54
76561199386513701,2191190,74
76561199386513701,2276850,184
76561199386513701,2313240,105
76561199386513701,2313250,97
76561199386513701,2325290,14
76561199386513701,2356500,81
76561199386513701,2365080,79
76561199386513701,2368470,193
76561199386513701,2377970,102
76561199386513701,2400880,185
76561199386513701,2485180,12
76561199386513701,2512840,101
76561199386513701,2551170,49
76561199386513701,2608040,11
76561199386513701,2610090,69
76561199386513701,2647300,45
76561199386513701,2654860,717
76561199386513701,2672090,32
76561199386513701,2687190,21
76561199386513701,2700540,16
76561199386513701,2707930,15340
76561199386513701,2729000,45
76561199386513701,2743080,9
76561199386513701,2776570,22
76561199386513701,2810730,225
76561199386513701,2907010,104
76561199386513701,2915950,2569
76561199386513701,2951880,107
76561199386513701,3036880,41
76561199386513701,3080240,154
76561199386513701,3083300,1125
76561199386513701,3087650,110
76561199386513701,3138780,55
76561199386513701,3145350,26
76561199386513701,3155430,207
76561199386513701,3241660,30249
76561199386513701,3328700,60
76561199386513701,3343590,96
76561199386513701,3344160,12
76561199386513701,3444050,167
76561199386513701,3444650,1178
76561199386513701,3478820,78
76561199386513701,3507100,27
76561199386513701,3527290,3867
76561199386513701,3530670,876
76561199386513701,3543720,81
76561199386513701,3637730,106
76561199386513701,3704300,211
76561199386513701,3775050,21
76561199386513701,3919920,58
76561199386513701,3921850,24
76561199386513701,3979300,79
76561199386513701,4160020,78
76561199386513701,4160290,40
76561199386513701,4283340,33
76561199386513701,4301270,62
76561199130234193,550,688
76561199130234193,620,445
76561199130234193,730,197703
76561199130234193,70110,196
76561199130234193,107410,488
76561199130234193,236390,101311
76561199130234193,246900,291
76561199130234193,251570,2608
76561199130234193,271590,9668
76561199130234193,290280,193
76561199130234193,292030,456
76561199130234193,304930,253
76561199130234193,307230,200
76561199130234193,323720,220
76561199130234193,355020,215
76561199130234193,359550,737
76561199130234193,376730,193
76561199130234193,377600,162
76561199130234193,379720,422
76561199130234193,383150,550
76561199130234193,410670,197
76561199130234193,428100,223
76561199130234193,429280,225
76561199130234193,436390,204
76561199130234193,437730,256
76561199130234193,440760,198
76561199130234193,448020,177
76561199130234193,473140,236
76561199130234193,474830,257
76561199130234193,476240,195
76561199130234193,485500,199
76561199130234193,485610,228
76561199130234193,485920,195
76561199130234193,490820,253
76561199130234193,496650,157
76561199130234193,508900,279
76561199130234193,513980,193
76561199130234193,521430,209
76561199130234193,522340,255
76561199130234193,523150,229
76561199130234193,525190,315
76561199130234193,527450,152
76561199130234193,531920,437
76561199130234193,539330,199
76561199130234193,539720,199
76561199130234193,540190,193
76561199130234193,542880,192
76561199130234193,548430,432
76561199130234193,549100,195
76561199130234193,551500,194
76561199130234193,552500,464
76561199130234193,552520,477
76561199130234193,562360,205
76561199130234193,562640,196
76561199130234193,567150,215
76561199130234193,569610,200
76561199130234193,575920,191
76561199130234193,578080,26909
76561199130234193,579150,195
76561199130234193,586320,197
76561199130234193,589770,195
76561199130234193,600210,72
76561199130234193,601220,200
76561199130234193,603190,193
76561199130234193,604010,215
76561199130234193,604780,193
76561199130234193,610730,192
76561199130234193,611350,83
76561199130234193,612160,231
76561199130234193,614460,193
76561199130234193,614950,207
76561199130234193,617670,240
76561199130234193,618140,765
76561199130234193,619740,134
76561199130234193,630060,198
76561199130234193,635880,194
76561199130234193,656610,267
76561199130234193,744900,24
76561199130234193,745740,195
76561199130234193,799070,237
76561199130234193,805940,72
76561199130234193,813540,193
76561199130234193,948900,196
76561199130234193,1069740,151
76561199130234193,1070580,199
76561199130234193,1071870,628
76561199130234193,1080110,5058
76561199130234193,1124660,195
76561199130234193,1134570,11001
76561199130234193,1168660,152
76561199130234193,1172470,23
76561199130234193,1203220,2126
76561199130234193,1238810,513
76561199130234193,1238840,693
76561199130234193,1239260,216
76561199130234193,1259970,66457
76561199130234193,1271700,522
76561199130234193,1293830,947
76561199130234193,1301720,31
76561199130234193,1307090,1180
76561199130234193,1334000,194
76561199130234193,1334010,199
76561199130234193,1478220,583
76561199130234193,1522820,298
76561199130234193,1582170,93
76561199130234193,1665460,55697
76561199130234193,1692250,992
76561199130234193,1708520,642
76561199130234193,1818450,62
76561199130234193,2051620,8
76561199130234193,2073620,91
76561199130234193,2073850,122
76561199130234193,2074920,58
76561199130234193,2084050,61
76561199130234193,2098350,169
76561199130234193,2139460,467
76561199130234193,2242760,424
76561199130234193,2807960,43
76561199130234193,3064370,72
76561199130234193,3564740,160
76561199130234193,4465480,12
76561199731916506,220,2378
76561199731916506,320,116
76561199731916506,360,31
76561199731916506,550,144
76561199731916506,620,794
76561199731916506,730,2312
76561199731916506,4000,449
76561199731916506,217490,32
76561199731916506,219150,59
76561199731916506,223470,113
76561199731916506,223710,49
76561199731916506,242760,55
76561199731916506,286690,170
76561199731916506,304930,7
76561199731916506,376210,23225
76561199731916506,424840,359
76561199731916506,503560,21
76561199731916506,582500,94
76561199731916506,588430,17
76561199731916506,613100,10
76561199731916506,700330,63735
76561199731916506,738060,15
76561199731916506,792220,24
76561199731916506,843380,18
76561199731916506,920490,3867
76561199731916506,1053710,23
76561199731916506,1241100,264
76561199731916506,1625450,365
76561199731916506,1949740,13
76561199731916506,1961460,123
76561199731916506,1977530,125
76561199731916506,2134320,39
76561199731916506,2149010,6
76561199731916506,2281730,887
76561199731916506,2325290,96
76561199731916506,2422870,9
76561199731916506,2551020,133
76561199731916506,2709570,428
76561199731916506,2835570,50
76561199731916506,2835590,21
76561199731916506,3241660,1284
76561199731916506,3478870,138
76561199863834687,70,465
76561199863834687,620,1606
76561199863834687,35140,531
76561199863834687,286690,139
76561199863834687,304240,246
76561199863834687,307690,310
76561199863834687,339340,370
76561199863834687,362890,561
76561199863834687,379720,757
76561199863834687,552500,90
76561199863834687,622650,176
76561199863834687,632470,253
76561199863834687,750130,97
76561199863834687,809060,123
76561199863834687,883710,814
76561199863834687,952060,25
76561199863834687,993090,1
76561199863834687,1174180,4071
76561199863834687,1180660,1
76561199863834687,1309950,163
76561199863834687,1367590,645
76561199863834687,1590910,313
76561199863834687,1663850,605
76561199863834687,1794680,3197
76561199863834687,1857950,165
76561199863834687,1944430,284
76561199863834687,2062430,1895
76561199863834687,2183900,451
76561199863834687,2379780,29934
76561199863834687,2416450,940
76561199863834687,2767030,110
76561199863834687,2776410,50
76561199863834687,3017860,401
76561199863834687,3357650,2415
76561199863834687,3651950,10
76561199863834687,3764200,5522
76561199863834687,3974650,29
76561199863834687,4013980,33
76561199863834687,4023080,50
76561199863834687,4329470,39
76561199863834687,4343530,9
76561199863834687,4550910,46
76561198294701020,220,276
76561198294701020,400,192
76561198294701020,440,45298
76561198294701020,550,644
76561198294701020,620,357
76561198294701020,730,146951
76561198294701020,4000,3405
76561198294701020,8190,2086
76561198294701020,8870,635
76561198294701020,10180,557
76561198294701020,20920,1982
76561198294701020,33230,182
76561198294701020,34870,373
76561198294701020,48700,5775
76561198294701020,96100,251
76561198294701020,204450,535
76561198294701020,206420,265
76561198294701020,208650,1088
76561198294701020,220240,2619
76561198294701020,222880,1643
76561198294701020,225540,492
76561198294701020,234140,761
76561198294701020,236390,3365
76561198294701020,236850,2046
76561198294701020,239140,3083
76561198294701020,240720,149
76561198294701020,242700,27
76561198294701020,242760,3569
76561198294701020,251570,245
76561198294701020,252490,4107
76561198294701020,255710,6294
76561198294701020,257400,29
76561198294701020,261550,858
76561198294701020,263980,251
76561198294701020,265930,1699
76561198294701020,271590,14009
76561198294701020,274940,616
76561198294701020,281990,3729
76561198294701020,285900,405
76561198294701020,289070,237
76561198294701020,291550,309
76561198294701020,292030,5299
76561198294701020,293180,221
76561198294701020,294230,196
76561198294701020,301190,201
76561198294701020,302510,434
76561198294701020,303390,228
76561198294701020,304930,3932
76561198294701020,307690,1126
76561198294701020,313020,270
76561198294701020,313120,845
76561198294701020,319630,21
76561198294701020,320300,481
76561198294701020,323190,151
76561198294701020,326990,201
76561198294701020,332790,255
76561198294701020,334040,201
76561198294701020,335210,209
76561198294701020,338840,212
76561198294701020,339290,251
76561198294701020,343360,231
76561198294701020,346500,571
76561198294701020,348510,13
76561198294701020,349460,197
76561198294701020,351940,254
76561198294701020,355020,193
76561198294701020,357070,251
76561198294701020,357290,204
76561198294701020,362400,318
76561198294701020,362890,1
76561198294701020,363610,247
76561198294701020,364910,257
76561198294701020,365670,345
76561198294701020,366760,209
76561198294701020,368180,1
76561198294701020,377160,164
76561198294701020,378850,198
76561198294701020,380120,227
76561198294701020,380550,197
76561198294701020,380600,123
76561198294701020,383630,196
76561198294701020,385150,201
76561198294701020,389270,342
76561198294701020,391220,503
76561198294701020,391540,2563
76561198294701020,394360,102191
76561198294701020,394690,608
76561198294701020,397900,174
76561198294701020,397950,669
76561198294701020,398710,233
76561198294701020,399230,222
76561198294701020,401190,278
76561198294701020,408110,265
76561198294701020,412020,365
76561198294701020,414920,197
76561198294701020,415350,312
76561198294701020,417430,609
76561198294701020,418240,18
76561198294701020,420740,250
76561198294701020,424840,459
76561198294701020,427290,740
76561198294701020,429060,319
76561198294701020,430080,202
76561198294701020,431710,194
76561198294701020,431960,243
76561198294701020,432470,203
76561198294701020,433350,12
76561198294701020,434530,318
76561198294701020,438000,251
76561198294701020,438480,316
76561198294701020,439250,199
76561198294701020,440790,209
